id,title,cluster,bins
1j0ddmc,morphing robot turns challenging terrain to its advantage,3,200
1j0ny9l,type 1 diabetes reversed by new cell transplantation technique,1,200
1j0q0dz,ingenious device turns your car’s exhaust heat into electricity,4,200
1j0wl4e,today's discarded clothing could end up in tomorrow's stronger paper,4,200
1j1e96m,gene therapy surgery restores some vision to legally blind children | all 11 children in the clinical trial saw improvements within weeks of a single surgical treatment.,0,200
1j1oypz,"better-glass breakthrough achieved using just sound and salt | the brand-new method may lead to glass made without the use of harsh chemicals for self-cleaning windshields, germ-busting surfaces, or maybe even better beer.",1,200
1j1yiq8,"low-cost method transforms ordinary rocks into carbon dioxide storage | it's not exactly the fastest way to hoover up co2, but the team believes it could be a relatively inexpensive affair, and can easily scale to help sort our emissions problem worldwide.",3,200
1j2elp8,"world's first ""synthetic biological intelligence"" runs on living human cells | the cl1, offers a whole new kind of computing intelligence",1,200
1j2ik5n,"tiny chip enables cable-free, fast internet access via beams of light | delivering internet connectivity in remote areas with traffic-light-sized transmitters that communicate over long distances using beams of light. the tech has now been reduced down to a fingernail-sized chip.",3,200
1j2ndas,"type 2 diabetes: new plant-based pill shows promise in human trials | the researchers found that in addition to reducing liver fat content, htd1801 significantly improved blood glucose control.",1,200
1j385xq,image of prototype xb-1 caught breaking the sound barrier,0,200
1j3a63q,scientists develop battery that converts nuclear energy into electricity via light emission,1,200
1j41cvl,"solar film you can stick anywhere to generate energy is nearly here | since 2012, uk-based power roll is one step closer to manufacturing its lightweight film, with a new design for its perovskite solar cells that should drop production costs.",1,200
1j41dkk,converting co2 into fuel with the help of battery waste | a nanocatalyst based on spent batteries and aluminium foil residues can turn co2 into valuable methane.,4,200
1j41j9d,"pigs, rabbits get 3d-printed penis to restore erectile function in a ‘world-first’ | the penile implants enabled the rabbits and pigs to mate and reproduce biologically within weeks after the surgery.",0,200
1j420ke,"world's first ""synthetic biological intelligence"" runs on living human cells",1,200
1j4bkw0,"eerily realistic ai voice demo sparks amazement and discomfort online | sesame's new ai voice model features uncanny imperfections, and it's willing to act like an angry boss.",1,200
1j4tilx,"alzheimer's could be treated by enhancing the brain's own immune cells | researchers leveraging a technique called spatial transcriptomics, the method of examining tissue helped pinpoint the specific spatial location of gene activity inside a sample.",1,200
1j4tn3b,this mri can run on batteries | axana is a portable mri that could give stroke patients a head start for treatment,3,200
1j5lqs3,"researchers create gel that can self-heal like human skin | the hydrogel has a unique structure, making it the first to combine strength and flexibility with self-healing capabilities.",1,200
1j5r7jz,"gene-edited non-browning banana could cut food waste, scientists say | fruit variety developed in norwich remains fresh for up to 12 hours after being peeled",2,200
1j5rtsg,palantir is delivering ai-laden trucks to the army,0,200
1j6f4x0,"sea sponges inspire super strong material for more durable buildings | the team studied how the double lattice structure – seen in the skeleton of a sponge demonstrated not only impressive strength, but also auextic behavior – the ability to contract when compressed.",3,200
1j6f73h,prosthetic hand knows exactly how hard it can safely squeeze stuff | researchers have come up with a better prosthetic hand that uses a hybrid design and a complex sensor system to carefully grip various objects with just the right amount of pressure.,1,200
1j6hb9n,prosthetic hand knows exactly how hard it can safely squeeze stuff,0,200
